sector1,sector2,sector3,sector4,sector5,sector6,sector7,sector8,sector9,sector10,sector11
0.0,1.68,0.0,46.67,0.3313253012048193,40.0,19.83,3.5,46.5,52.17,45.0
1.55,1.72,1.75,41.67,0.3031325301204819,38.33,18.33,4.67,45.17,51.33,45.0
0.97,1.68,0.0,41.67,0.25903614457831325,38.33,18.33,2.67,44.16,54.0,45.0
0.0,1.7,0.0,45.0,0.28313253012048195,35.0,19.67,3.0,42.17,52.17,53.33
1.02,1.57,0.0,35.0,0.2490361445783133,31.67,15.67,3.67,39.83,48.33,41.67
1.34,1.75,0.0,35.0,0.2249397590361446,28.33,21.5,3.17,41.0,44.83,36.67
1.47,1.87,0.0,35.0,0.25096385542168675,35.0,19.83,2.17,45.0,49.17,40.0
0.0,1.81,0.0,41.67,0.2671084337349398,36.66,15.33,2.33,45.16,47.0,40.0
0.74,2.01,0.0,46.66,0.22891566265060243,43.34,18.83,2.83,52.66,52.83,43.33
0.9,1.84,0.0,43.33,0.27108433734939763,40.0,17.0,2.5,45.83,54.0,48.33
0.0,1.45,0.0,31.67,0.2430120481927711,35.0,12.67,2.0,56.0,39.67,36.67
0.75,1.34,0.0,23.33,0.17867469879518072,26.67,21.67,2.5,41.84,34.17,30.0
0.8,1.09,0.59,20.0,0.09433734939759035,25.0,13.5,2.33,27.5,25.0,38.33
0.4,1.0,0.72,13.33,0.07433734939759036,18.33,10.33,2.33,36.5,24.0,31.67
0.38,0.95,1.87,13.33,0.04409638554216867,26.67,16.83,4.33,50.33,25.83,20.0
0.33,0.92,1.09,11.66,0.06626506024096386,25.0,13.33,2.17,36.67,33.33,25.0
0.45,0.92,0.87,20.0,0.08240963855421686,35.0,10.5,3.67,48.33,35.83,20.0
0.32,1.0,2.64,21.67,0.10843373493975904,28.34,9.17,6.33,63.0,27.33,23.33
0.67,1.23,2.48,40.0,0.2068674698795181,43.33,14.67,9.33,65.33,38.67,30.0
0.7,1.51,1.0,50.0,0.44578313253012053,65.0,26.0,4.83,74.17,60.67,46.67
0.0,1.73,1.35,60.0,0.4939759036144578,65.0,29.33,4.67,62.67,58.83,58.33
0.0,1.95,1.21,58.34,0.6365060240963855,63.33,26.83,4.17,50.0,64.5,60.0
0.0,2.02,2.37,56.67,0.5903614457831325,58.34,21.83,4.17,54.67,64.5,56.67
0.02,2.07,1.41,53.33,0.4397590361445784,55.0,19.67,3.17,56.16,63.67,58.33
1.53,2.03,0.88,46.66,0.335421686746988,51.67,20.5,3.67,62.5,57.83,48.33
1.28,2.07,0.87,45.0,0.3053012048192772,46.66,20.33,4.5,57.83,54.0,45.0
0.04,2.03,1.35,43.33,0.27915662650602413,38.33,17.67,3.17,42.0,53.5,46.67
1.32,2.05,0.77,43.34,0.27903614457831327,40.0,19.67,3.17,43.33,52.0,58.33
1.15,1.89,1.14,41.67,0.21084337349397592,40.0,18.17,2.83,49.5,46.17,46.67
0.5,2.11,1.05,41.67,0.28710843373493977,41.66,21.83,2.83,43.67,46.0,41.67
0.5,2.26,2.19,40.0,0.26506024096385544,43.33,21.0,2.83,51.0,50.17,43.33
0.69,2.18,3.09,43.34,0.24698795180722893,40.0,15.0,3.0,44.17,49.0,38.33
0.83,2.42,2.89,45.0,0.22481927710843375,35.0,17.67,3.5,52.16,51.17,48.33
1.1,2.21,0.57,40.0,0.2550602409638555,35.0,15.83,2.5,46.5,50.0,43.33
1.08,1.74,1.15,28.34,0.18277108433734945,31.67,15.0,2.0,47.33,38.17,31.67
0.82,1.58,1.65,28.33,0.1585542168674699,31.67,19.0,2.17,52.66,32.33,31.67
0.68,1.3,0.64,18.34,0.07626506024096384,28.34,8.5,1.83,51.17,26.67,33.33
0.65,1.12,0.68,11.67,0.08831325301204819,25.0,6.33,1.33,62.67,24.17,35.0
0.4,1.1,0.96,8.33,0.0763855421686747,23.33,7.17,2.0,47.16,22.5,23.33
0.48,1.0,2.51,6.66,0.030120481927710843,23.33,14.17,2.17,37.5,21.0,23.33
0.37,1.01,0.75,8.33,0.03819277108433734,23.33,6.0,1.17,53.5,24.67,15.0
0.38,1.07,1.9,10.0,0.0763855421686747,23.33,6.17,2.0,46.67,35.33,20.0
0.52,1.21,2.73,18.34,0.07228915662650602,28.34,7.5,3.67,39.17,26.83,20.0
1.3,1.4,0.49,30.0,0.13662650602409637,35.0,14.17,4.0,43.0,36.67,31.67
0.0,1.83,2.67,50.0,0.30722891566265065,45.0,21.67,2.83,42.33,53.33,45.0
0.0,2.34,1.48,58.34,0.37542168674698795,51.67,28.0,3.33,51.83,67.5,53.33
0.0,2.81,0.86,63.33,0.4477108433734939,55.0,22.0,3.0,63.0,68.67,60.0
0.05,2.81,1.37,55.0,0.3634939759036145,46.66,21.0,3.67,53.34,63.83,58.33
0.68,3.0,1.06,51.67,0.32132530120481934,35.0,19.33,2.5,43.83,60.0,50.0
1.18,2.83,1.39,50.0,0.2430120481927711,36.66,19.5,2.5,45.5,55.17,51.67
0.0,2.35,1.05,43.34,0.22289156626506024,31.67,17.0,3.0,37.33,52.67,55.0
1.45,2.55,1.33,41.67,0.19072289156626504,28.33,17.5,2.5,39.33,47.67,48.33
0.0,2.1,1.18,38.33,0.15265060240963857,26.66,22.33,2.17,36.66,44.17,41.67
0.6,2.06,1.4,45.0,0.17867469879518072,36.67,23.0,2.17,43.17,48.33,45.0
1.12,2.35,2.27,40.0,0.22096385542168678,35.0,14.67,3.5,37.33,51.5,43.33
1.28,2.41,2.53,40.0,0.24506024096385542,35.0,15.17,2.67,48.17,50.5,41.67
0.03,2.38,1.48,43.33,0.2309638554216868,35.0,17.5,3.0,49.83,51.33,41.67
0.22,2.29,1.06,41.67,0.23891566265060243,41.67,15.17,2.5,43.0,49.17,41.67
0.83,1.68,1.35,31.66,0.17060240963855422,30.0,12.67,2.33,40.5,38.83,35.0
0.77,1.49,2.28,20.0,0.14457831325301207,26.67,18.17,2.5,38.34,35.67,26.67
0.53,1.34,1.24,18.34,0.09638554216867469,31.66,8.67,1.83,43.33,39.33,41.67
0.45,1.23,2.25,11.67,0.07024096385542168,21.67,6.5,1.5,37.33,26.83,36.67
0.38,1.06,0.96,10.0,0.05012048192771083,28.33,6.5,2.67,43.0,24.17,21.67
0.37,1.08,2.52,8.33,0.05421686746987951,23.33,13.0,1.33,32.83,21.0,26.67
0.38,1.04,0.6,6.66,0.05024096385542169,23.33,5.33,1.5,31.5,17.83,15.0
0.38,0.98,2.52,6.66,0.09228915662650604,26.67,5.33,2.33,36.84,17.67,18.33
0.43,1.09,2.85,13.33,0.07626506024096384,31.66,7.33,3.0,34.0,21.0,18.33
0.68,1.43,1.01,25.0,0.11843373493975902,30.0,7.17,3.5,30.67,32.33,23.33
0.0,1.78,2.32,45.0,0.1887951807228916,36.66,10.33,2.83,33.0,45.83,38.33
0.0,2.37,1.35,60.0,0.27506024096385545,41.66,14.33,5.0,45.34,62.83,56.67
1.06,2.85,1.07,66.67,0.4357831325301205,48.34,14.17,5.17,67.67,72.5,65.0
0.39,2.97,1.6,66.66,0.37542168674698795,48.33,14.5,4.5,73.66,69.83,61.67
1.49,3.14,1.5,58.34,0.31927710843373497,45.0,12.67,4.5,56.17,65.67,56.67
1.7,2.64,2.07,55.0,0.2610843373493976,40.0,19.33,3.83,52.67,61.0,55.0
0.02,2.5,1.15,50.0,0.2691566265060241,36.66,17.33,3.33,39.5,65.83,48.33
1.38,2.33,1.31,45.0,0.24698795180722893,33.34,18.5,3.67,50.5,53.5,48.33
1.37,2.12,1.13,38.33,0.1987951807228916,35.0,22.5,3.17,37.17,43.5,38.33
1.55,2.41,1.98,41.67,0.2530120481927711,35.0,22.17,3.83,42.5,52.83,46.67
1.21,2.4,2.31,45.0,0.28915662650602414,38.33,17.5,4.83,43.17,54.33,48.33
0.08,2.48,2.25,50.0,0.36542168674698794,50.0,18.67,4.33,51.84,56.83,46.67
1.53,2.44,1.1,55.0,0.3172289156626506,48.33,23.17,4.67,58.0,63.0,50.0
1.28,2.22,2.03,51.67,0.3634939759036145,50.0,18.83,3.5,57.0,57.67,50.0
1.73,1.85,1.18,35.0,0.27506024096385545,36.66,14.17,2.5,51.5,40.17,38.33
1.04,1.44,1.47,25.0,0.21481927710843374,33.33,19.67,3.17,54.17,34.5,28.33
0.18,1.19,0.7,21.66,0.09638554216867469,28.34,13.0,2.67,50.5,25.83,41.67
0.15,1.04,1.16,11.66,0.06626506024096386,21.67,10.17,2.5,57.33,23.0,30.0
0.17,0.96,1.22,11.66,0.05228915662650603,26.67,14.83,4.33,48.34,26.0,21.67
0.07,0.91,3.15,13.33,0.05819277108433736,31.66,12.33,2.5,35.67,23.5,20.0
0.03,0.98,0.93,21.67,0.08831325301204819,35.0,10.17,3.67,63.5,26.5,20.0
0.12,1.07,2.92,23.34,0.11650602409638557,28.34,9.0,6.33,70.84,34.0,18.33
0.27,1.45,2.84,45.0,0.27108433734939763,60.0,17.83,8.83,80.67,51.83,35.0
0.18,1.69,1.5,60.0,0.664578313253012,88.34,29.33,6.17,97.33,66.67,51.67
0.52,1.81,2.85,75.0,0.6948192771084337,88.34,30.0,7.67,77.5,65.33,51.67
0.83,1.91,2.22,60.0,0.7228915662650602,81.66,27.5,5.17,64.66,67.33,66.67
0.72,2.01,1.75,61.67,0.7108433734939759,75.0,20.5,5.17,63.16,67.83,61.67
2.28,2.07,2.5,56.66,0.6344578313253012,68.34,19.0,4.83,55.33,58.5,51.67
0.11,2.1,1.36,48.34,0.47385542168674705,58.34,18.5,5.83,66.83,57.33,43.33
0.0,2.19,1.25,48.34,0.45180722891566266,55.0,18.67,4.17,50.0,53.83,46.67
1.33,2.13,0.35,48.33,0.4477108433734939,56.67,18.67,3.83,53.34,59.33,58.33
0.98,2.05,0.93,48.33,0.42373493975903614,53.33,17.17,3.0,55.0,55.5,45.0
0.47,1.97,1.27,41.67,0.3734939759036145,48.33,16.67,2.83,54.0,50.0,45.0
1.73,2.06,1.07,40.0,0.3493975903614458,41.67,22.17,3.0,44.83,51.83,43.33
1.47,2.14,2.15,45.0,0.3814457831325301,48.34,20.33,2.5,50.83,59.5,43.33
0.53,2.25,3.19,46.66,0.4096385542168675,48.33,16.5,3.67,51.0,56.33,43.33
0.0,2.32,1.46,56.67,0.3814457831325301,50.0,21.17,3.83,62.33,65.67,53.33
0.0,2.18,1.0,48.33,0.3734939759036145,51.67,18.0,3.33,58.84,65.0,53.33
1.33,1.69,1.55,35.0,0.30722891566265065,40.0,13.67,2.33,50.5,44.67,40.0
0.72,1.19,0.93,26.67,0.2168674698795181,35.0,17.5,2.83,42.0,35.33,35.0
0.3,0.99,0.7,21.67,0.10650602409638553,30.0,12.0,2.0,40.0,25.67,33.33
0.35,0.86,1.1,13.33,0.07831325301204818,23.33,9.67,1.5,41.33,19.0,25.0
0.27,0.8,1.08,13.33,0.06626506024096386,21.67,11.0,3.5,49.0,17.17,18.33
0.25,0.76,3.22,11.67,0.07433734939759036,23.33,10.0,2.5,33.66,30.33,15.0
0.2,0.81,0.85,16.67,0.07626506024096384,26.67,7.33,2.33,42.34,32.83,15.0
0.3,0.89,2.57,21.67,0.10843373493975904,30.0,8.33,6.5,47.67,28.5,18.33
0.42,1.2,2.67,48.33,0.2850602409638554,46.67,14.83,7.67,64.5,44.17,33.33
0.58,1.4,1.27,60.0,0.6927710843373494,76.67,26.83,6.5,81.67,71.67,51.67
0.0,1.5,2.42,63.33,0.664698795180723,85.0,27.5,5.83,65.0,66.83,53.33
0.0,1.58,1.23,60.0,0.7128915662650602,71.67,27.0,5.0,63.17,65.83,53.33
1.4,1.66,1.07,56.67,0.726867469879518,71.67,20.0,5.17,52.5,66.0,61.67
0.22,1.72,1.95,48.33,0.5762650602409638,60.0,19.67,4.0,62.5,58.83,51.67
1.17,1.74,2.28,48.33,0.5280722891566265,55.0,19.17,4.17,50.84,57.5,46.67
0.43,1.82,1.28,46.66,0.4679518072289158,53.33,17.83,3.83,53.84,59.33,46.67
1.45,1.77,2.3,46.66,0.4196385542168675,56.67,17.83,3.67,46.34,60.17,61.67
2.3,1.7,0.76,46.67,0.4116867469879519,48.34,18.0,3.83,54.16,54.83,58.33
0.88,1.63,0.97,43.34,0.33325301204819274,46.67,20.33,3.83,53.5,54.67,40.0
0.9,1.71,1.1,43.34,0.30120481927710846,41.67,21.67,3.83,42.0,55.67,41.67
1.07,1.77,0.52,38.33,0.37554216867469886,41.67,20.67,3.33,43.83,56.0,45.0
0.68,1.87,1.42,43.33,0.37542168674698795,51.67,16.83,3.67,45.0,58.5,46.67
0.0,1.92,2.33,58.34,0.37156626506024104,51.67,23.67,4.0,66.84,65.17,56.67
0.0,1.81,0.97,50.0,0.38951807228915664,51.67,18.5,3.17,59.17,67.67,55.0
0.83,1.4,0.83,35.0,0.2991566265060241,38.33,14.0,2.67,65.83,46.33,43.33
0.55,1.07,0.0,31.67,0.29722891566265064,40.0,19.67,3.17,56.16,38.33,36.67
0.22,0.89,0.58,20.0,0.13048192771084338,26.67,12.0,2.83,33.34,28.17,41.67
0.18,0.77,1.3,13.33,0.08831325301204819,21.66,11.67,2.67,40.0,24.33,25.0
0.18,0.71,1.43,15.0,0.07228915662650602,28.33,14.33,4.5,51.16,27.17,21.67
0.23,0.68,3.8,13.33,0.07228915662650602,31.66,12.67,1.67,38.5,25.5,18.33
0.2,0.73,0.98,20.0,0.07433734939759036,33.33,10.83,3.83,45.0,27.83,21.67
0.38,0.8,3.03,25.0,0.1404819277108434,31.67,9.5,6.5,56.0,41.67,18.33
0.55,1.08,3.05,55.0,0.3051807228915663,58.33,16.0,8.17,77.84,51.0,35.0
0.65,1.26,1.98,61.67,0.763132530120482,88.34,28.33,7.33,88.34,77.17,53.33
1.2,1.35,2.6,65.0,0.7328915662650602,86.67,30.67,8.83,65.17,70.67,51.67
0.0,1.42,1.55,55.0,0.7771084337349398,80.0,28.0,6.17,62.16,68.83,61.67
0.42,1.5,1.08,51.67,0.7189156626506025,73.33,20.67,6.33,63.0,63.0,56.67
0.03,1.54,1.31,46.67,0.5944578313253013,65.0,22.5,5.33,68.5,59.0,63.33
0.69,1.57,0.83,43.33,0.5481927710843373,55.0,21.0,6.67,56.0,56.17,46.67
1.65,1.63,0.0,43.33,0.4478313253012049,55.0,20.33,5.0,48.5,57.17,45.0
0.1,1.59,0.65,48.33,0.4759036144578314,53.34,18.67,3.67,47.0,60.83,51.67
1.42,1.53,0.0,50.0,0.4257831325301205,50.0,18.5,3.5,50.67,56.5,60.0
1.06,1.47,0.0,43.33,0.3233734939759037,43.34,17.17,3.17,51.16,53.83,50.0
1.15,1.54,0.0,38.34,0.29518072289156627,50.0,22.5,3.5,53.67,51.33,43.33
0.62,1.6,1.17,35.0,0.32734939759036147,48.33,20.5,3.33,41.67,55.67,48.33
0.96,1.68,2.21,33.33,0.43771084337349403,48.33,16.5,4.33,47.17,60.0,43.33
0.7,1.73,2.42,40.0,0.35349397590361453,56.66,23.33,5.0,57.0,64.5,58.33
1.38,1.63,1.3,38.33,0.3795180722891566,53.33,18.83,3.0,52.0,64.33,56.67
1.0,1.26,1.18,28.33,0.29518072289156627,41.67,14.83,2.67,49.33,49.17,38.33
0.82,1.17,2.05,21.67,0.25096385542168675,40.0,18.0,2.83,52.67,33.67,31.67
0.45,0.97,0.83,21.66,0.1425301204819277,33.33,12.67,2.0,38.5,30.17,40.0
0.32,0.84,1.85,15.0,0.08228915662650603,21.67,9.5,1.83,44.84,24.5,21.67
0.25,0.78,1.5,13.33,0.05626506024096385,28.33,11.5,3.83,46.17,23.67,23.33
0.3,0.74,3.22,10.0,0.05012048192771083,28.33,11.17,3.17,48.5,24.5,20.0
0.3,0.79,0.57,13.33,0.08843373493975902,28.34,9.67,3.67,44.0,28.5,18.33
0.53,0.87,2.43,20.0,0.12048192771084339,31.66,9.67,6.83,53.33,30.17,16.67
0.47,1.18,3.21,43.34,0.2991566265060241,55.0,16.5,7.67,72.0,50.17,36.67
0.72,1.37,1.34,61.67,0.6967469879518072,81.67,29.33,6.17,83.0,69.5,58.33
0.0,1.47,1.9,76.67,0.690722891566265,83.34,30.83,5.0,65.16,65.5,65.0
0.0,1.55,1.87,61.66,0.7850602409638554,76.67,30.17,4.67,69.16,67.83,60.0
0.0,1.63,1.45,56.67,0.7108433734939759,83.33,22.5,4.5,61.34,64.33,65.0
0.0,1.68,1.54,48.33,0.5080722891566265,75.0,18.83,4.33,51.16,67.17,50.0
1.03,1.71,1.57,45.0,0.4879518072289157,65.0,18.17,8.0,54.83,62.5,58.33
0.87,1.78,1.02,46.67,0.4397590361445784,65.0,18.83,5.33,53.66,56.5,58.33
0.0,1.73,0.8,46.67,0.4197590361445784,63.34,18.5,3.67,51.33,65.33,73.33
0.16,1.67,1.79,43.34,0.4296385542168674,53.33,17.67,4.17,57.5,57.17,71.67
0.2,1.6,0.82,38.33,0.3313253012048193,51.67,19.5,3.5,46.16,53.33,56.67
1.57,1.67,1.2,41.67,0.3313253012048193,46.66,20.83,3.83,41.33,53.83,53.33
0.24,1.74,1.93,43.33,0.35144578313253017,58.33,19.83,2.83,49.34,55.0,60.0
2.02,1.83,1.8,43.33,0.3795180722891566,50.0,16.83,4.0,48.83,57.17,58.33
1.09,1.88,2.43,58.34,0.4236144578313253,56.66,22.0,4.17,60.84,66.17,71.67
1.13,1.77,1.11,51.67,0.39361445783132537,50.0,18.17,3.67,59.16,68.67,68.33
1.18,1.37,1.13,36.66,0.3112048192771084,40.0,14.33,2.5,45.17,45.5,55.0
0.77,1.41,0.93,28.34,0.27506024096385545,40.0,18.67,3.0,48.5,37.17,53.33
0.67,1.16,0.68,20.0,0.14457831325301207,31.66,12.5,2.67,43.67,28.67,53.33
0.4,1.02,1.39,13.33,0.08831325301204819,20.0,9.5,3.17,32.33,26.33,38.33
0.27,0.94,1.5,11.66,0.08831325301204819,30.0,12.0,4.83,43.66,28.5,40.0
0.27,0.89,1.58,11.66,0.06626506024096386,30.0,12.0,3.17,39.5,26.67,35.0
0.23,0.96,0.62,18.33,0.08626506024096385,36.67,10.33,3.67,47.5,29.33,35.0
0.5,1.05,2.1,21.67,0.13662650602409637,36.67,11.5,6.83,44.33,35.67,35.0
0.65,1.42,2.0,46.66,0.3172289156626506,61.67,21.33,9.33,71.67,59.5,50.0
0.72,1.65,1.3,61.67,0.7168674698795181,88.34,28.5,6.67,106.84,72.67,70.0
0.88,1.77,0.65,66.67,0.7771084337349398,91.66,31.33,7.33,68.5,71.67,66.67
1.12,1.87,2.2,61.67,0.835421686746988,81.67,29.5,6.67,55.0,68.33,58.33
0.0,1.96,1.38,58.33,0.7168674698795181,76.67,21.83,6.67,57.67,74.5,63.33
0.0,2.02,2.0,51.66,0.5944578313253013,68.33,21.67,5.83,70.83,69.83,51.67
0.05,2.06,1.99,51.66,0.5120481927710843,63.33,21.17,6.5,70.83,58.67,48.33
0.0,2.15,1.42,50.0,0.4478313253012049,61.67,18.83,3.67,48.5,59.5,51.67
1.43,2.08,1.3,51.67,0.44578313253012053,58.33,19.83,3.5,49.84,59.67,50.0
1.17,2.01,1.85,46.66,0.44373493975903616,51.67,19.17,3.83,46.5,58.17,60.0
0.88,1.93,1.07,43.34,0.32734939759036147,46.66,18.33,3.67,53.67,54.33,45.0
1.03,2.01,1.68,41.67,0.31530120481927715,48.33,21.5,3.33,41.66,54.33,43.33
1.18,2.09,0.98,43.34,0.31530120481927715,43.34,20.5,5.33,45.0,55.67,46.67
0.57,2.21,1.33,41.67,0.32939759036144584,46.66,16.83,5.33,46.0,51.5,45.0
0.8,2.27,1.42,51.66,0.31927710843373497,45.0,19.83,4.0,54.83,55.67,48.33
0.0,2.14,0.69,46.66,0.3091566265060241,46.66,19.83,3.17,47.16,48.83,45.0
0.0,1.65,1.04,33.33,0.2671084337349398,36.66,13.5,2.5,54.66,39.0,33.33
0.45,1.59,1.07,26.67,0.23686746987951812,36.67,18.67,3.17,55.67,32.67,28.33
0.25,1.32,0.3,20.0,0.1566265060240964,35.0,10.0,2.17,50.0,29.83,41.67
0.2,1.22,1.08,15.0,0.12240963855421687,41.67,7.0,2.0,45.83,24.83,30.0
0.23,1.13,1.0,10.0,0.08638554216867471,100.0,7.83,3.0,46.67,21.33,21.67
0.22,1.09,3.22,8.33,0.08036144578313252,31.66,14.5,3.0,36.0,19.5,18.33
0.18,1.06,1.13,6.67,0.08433734939759037,31.66,6.17,1.5,48.83,21.83,15.0
0.2,1.11,1.7,10.0,0.12253012048192773,35.0,6.83,2.33,57.17,20.5,11.67
0.15,1.19,2.73,21.66,0.1325301204819277,38.34,8.83,3.17,30.83,23.5,20.0
0.65,1.5,1.01,31.67,0.2309638554216868,43.34,15.33,4.67,32.0,35.67,30.0
1.15,2.1,1.8,56.67,0.3614457831325302,55.0,24.17,4.17,44.67,55.5,48.33
0.0,2.63,0.88,66.67,0.5542168674698795,66.67,28.83,5.17,50.67,70.33,58.33
0.72,2.77,1.69,66.66,0.5703614457831325,55.0,23.67,5.17,62.5,72.5,70.0
1.05,2.96,0.84,60.0,0.5060240963855421,56.66,22.17,4.5,60.5,63.5,61.67
0.78,2.62,0.75,55.0,0.33325301204819274,43.33,24.17,4.17,46.0,66.17,56.67
1.32,2.66,0.62,48.33,0.28313253012048195,40.0,19.83,3.17,46.83,55.5,55.0
0.0,2.25,0.65,46.67,0.273132530120482,38.33,19.33,3.5,45.5,51.17,50.0
0.5,2.21,0.99,38.33,0.22289156626506024,28.33,21.0,2.17,38.66,40.33,43.33
1.27,2.22,0.77,31.67,0.18674698795180728,30.0,21.17,2.33,31.67,43.33,38.33
0.73,2.25,1.06,38.33,0.2549397590361446,30.0,14.67,3.0,38.67,44.67,41.67
1.72,2.24,0.0,40.0,0.27506024096385545,33.33,15.0,3.17,35.17,46.17,43.33
1.27,2.15,1.34,41.67,0.24096385542168675,33.33,16.33,3.33,40.34,44.0,38.33
0.78,2.11,0.85,38.33,0.2550602409638555,36.66,13.83,2.5,37.5,42.0,40.0
0.53,1.76,0.31,30.0,0.25903614457831325,28.33,11.67,2.5,36.17,36.5,31.67
0.85,1.48,0.68,21.66,0.17867469879518072,35.0,18.17,3.0,32.67,30.5,26.67
0.62,1.33,0.22,16.67,0.11855421686746988,28.33,7.83,2.17,28.5,28.17,31.67
0.15,1.22,0.92,13.33,0.0924096385542169,20.0,6.0,1.67,29.83,23.83,33.33
0.25,1.06,0.65,11.67,0.06433734939759035,25.0,6.33,2.83,28.83,20.5,16.67
0.13,1.07,2.18,8.33,0.05228915662650603,25.0,12.83,1.5,62.84,17.67,18.33
0.18,1.04,0.7,8.33,0.05421686746987951,21.67,5.67,1.67,26.83,16.67,10.0
0.23,0.98,1.1,8.33,0.1144578313253012,28.34,5.83,2.33,133.17,23.5,13.33
0.32,1.08,2.4,18.34,0.08626506024096385,31.66,6.83,2.67,28.17,16.83,13.33
0.68,1.43,0.65,23.33,0.16867469879518077,30.0,12.17,2.5,259.0,26.0,25.0
0.95,1.78,1.39,45.0,0.22084337349397593,38.33,20.0,5.0,66.83,42.83,38.33
0.0,2.36,1.42,65.0,0.33939759036144584,50.0,27.67,4.17,52.16,66.33,58.33
0.0,2.84,1.13,71.67,0.4659036144578314,53.33,23.5,4.33,58.5,75.83,66.67
0.0,2.97,1.23,68.33,0.4316867469879518,56.67,24.5,4.17,55.5,73.0,61.67
0.0,3.13,0.8,60.0,0.35132530120481925,50.0,23.17,3.33,50.17,65.83,56.67
0.0,2.63,0.87,55.0,0.3212048192771084,45.0,24.17,3.67,57.89,62.5,56.67
1.28,2.49,0.77,50.0,0.30927710843373496,40.0,19.67,3.17,52.96,55.5,51.67
0.28,2.33,0.58,45.0,0.29518072289156627,35.0,18.33,2.67,18.33,54.67,50.0
1.0,2.11,0.62,40.0,0.2490361445783133,35.0,23.5,2.67,15.67,45.33,41.67
1.02,2.41,0.85,40.0,0.25903614457831325,36.66,22.17,2.67,18.0,47.17,43.33
0.64,2.4,1.26,40.0,0.31530120481927715,38.33,16.0,3.0,18.0,44.83,43.33
0.92,2.47,0.93,41.67,0.3233734939759037,41.67,16.0,2.83,22.17,47.5,40.0
1.26,2.44,1.03,50.0,0.3695180722891567,48.33,21.0,4.17,21.5,54.33,53.33
0.0,2.21,0.78,45.0,0.3695180722891567,45.0,18.0,3.33,20.17,52.5,51.67
1.17,1.84,0.53,31.67,0.28313253012048195,35.0,12.5,2.67,15.33,38.17,31.67
0.58,1.43,0.7,26.67,0.24096385542168675,33.33,20.17,3.17,42.45,30.17,33.33
0.33,1.18,0.3,18.34,0.12048192771084339,26.67,9.17,2.0,37.46,21.67,26.67
0.25,1.03,0.3,13.33,0.07228915662650602,23.33,9.0,2.17,40.17,19.33,21.67
0.33,0.95,1.34,11.66,0.05626506024096385,28.33,8.33,4.0,26.17,23.33,13.33
0.18,0.91,2.97,10.0,0.04216867469879519,30.0,10.33,3.33,22.83,21.0,18.33
0.17,0.97,0.83,20.0,0.06626506024096386,33.33,10.67,3.67,31.17,23.5,10.0
0.35,1.07,1.73,21.67,0.11638554216867471,31.66,9.33,4.83,39.5,26.83,18.33
0.4,1.44,2.88,45.0,0.3233734939759037,55.0,15.17,4.83,32.33,47.0,28.33
0.68,1.68,1.15,55.0,0.7128915662650602,88.33,28.17,6.17,35.5,63.17,46.67
0.0,1.8,1.83,60.0,0.7710843373493976,86.66,29.17,5.0,30.17,66.83,55.0
0.0,1.9,1.35,60.0,0.7750602409638554,81.67,30.33,6.0,27.33,66.33,53.33
0.0,1.99,1.65,61.67,0.8213253012048193,71.67,21.5,4.83,26.0,64.5,55.0
0.06,2.06,1.15,48.34,0.7108433734939759,68.33,20.5,4.67,24.67,56.5,56.67
1.13,2.09,1.41,43.33,0.5220481927710843,58.33,18.33,3.83,20.83,56.5,43.33
0.14,2.18,1.25,45.0,0.526144578313253,61.67,20.17,3.5,22.67,56.67,46.67
1.14,2.12,0.83,46.67,0.5120481927710843,60.0,17.5,3.5,25.17,57.17,48.33
0.95,2.04,0.75,45.0,0.5421686746987951,55.0,17.5,3.67,25.5,54.0,55.0
0.6,1.96,0.72,40.0,0.4116867469879519,48.33,17.0,2.83,20.67,49.5,46.67
0.95,2.05,0.48,38.33,0.3373493975903615,48.33,21.0,2.67,17.83,49.17,38.33
0.38,2.13,1.26,38.33,0.38951807228915664,45.0,19.83,3.33,18.0,51.5,40.0
1.08,2.24,1.5,45.0,0.427710843373494,48.33,17.17,3.5,22.5,52.33,40.0
0.0,2.3,0.92,53.33,0.4578313253012049,55.0,22.83,4.17,27.33,61.83,48.33
1.01,2.17,0.6,50.0,0.43566265060240966,51.67,18.5,3.33,24.67,62.17,53.33
1.05,1.68,0.43,33.34,0.3212048192771084,41.67,14.0,2.67,18.83,40.67,36.67
0.73,1.19,0.62,26.67,0.26698795180722895,36.66,18.67,3.17,27.83,31.83,25.0
0.42,0.98,0.18,18.34,0.12843373493975901,23.33,10.0,2.17,29.5,23.5,28.33
0.22,0.86,0.9,11.66,0.09036144578313253,21.67,7.17,2.17,29.17,18.17,23.33
0.5,0.79,0.66,8.33,0.06024096385542167,23.33,7.67,4.0,31.33,15.0,11.67
0.18,0.75,2.45,6.66,0.06216867469879518,25.0,9.0,3.17,26.17,27.5,11.67
0.18,0.8,0.91,8.33,0.04626506024096384,23.34,7.17,3.33,29.17,31.0,10.0
0.42,0.89,1.22,15.0,0.1104819277108434,26.67,8.0,4.33,33.83,27.5,16.67
0.92,1.19,3.02,40.0,0.2630120481927711,48.34,16.17,4.67,30.67,46.5,30.0
0.72,1.39,1.69,53.33,0.6846987951807229,85.0,27.0,6.0,33.67,66.5,45.0
0.43,1.49,2.05,60.0,0.8032530120481928,80.0,28.5,5.0,28.17,65.33,53.33
0.0,1.57,1.25,60.0,0.7609638554216867,80.0,21.83,5.33,26.0,64.0,51.67
